RegionID,Region,Year,Series,Value
670,Saint Vincent & Grenadines,2020,Vertebrates,50.0
670,Saint Vincent & Grenadines,2021,Vertebrates,61.0
670,Saint Vincent & Grenadines,2022,Vertebrates,63.0
670,Saint Vincent & Grenadines,2004,Invertebrates,0.0
670,Saint Vincent & Grenadines,2010,Invertebrates,10.0
670,Saint Vincent & Grenadines,2015,Invertebrates,10.0
670,Saint Vincent & Grenadines,2019,Invertebrates,10.0
670,Saint Vincent & Grenadines,2020,Invertebrates,10.0
670,Saint Vincent & Grenadines,2021,Invertebrates,10.0
670,Saint Vincent & Grenadines,2022,Invertebrates,10.0
670,Saint Vincent & Grenadines,2004,Plants,4.0
670,Saint Vincent & Grenadines,2010,Plants,4.0
670,Saint Vincent & Grenadines,2015,Plants,5.0
670,Saint Vincent & Grenadines,2019,Plants,6.0
670,Saint Vincent & Grenadines,2020,Plants,5.0
670,Saint Vincent & Grenadines,2021,Plants,7.0
670,Saint Vincent & Grenadines,2022,Plants,7.0
670,Saint Vincent & Grenadines,2004,Total,24.0
670,Saint Vincent & Grenadines,2010,Total,38.0
670,Saint Vincent & Grenadines,2015,Total,54.0
670,Saint Vincent & Grenadines,2019,Total,61.0
670,Saint Vincent & Grenadines,2020,Total,65.0
670,Saint Vincent & Grenadines,2021,Total,78.0
670,Saint Vincent & Grenadines,2022,Total,80.0
882,Samoa,2004,Vertebrates,15.0
882,Samoa,2010,Vertebrates,23.0
882,Samoa,2015,Vertebrates,26.0
882,Samoa,2019,Vertebrates,30.0
882,Samoa,2020,Vertebrates,33.0
882,Samoa,2021,Vertebrates,35.0
882,Samoa,2022,Vertebrates,36.0
882,Samoa,2004,Invertebrates,1.0
882,Samoa,2010,Invertebrates,53.0
882,Samoa,2015,Invertebrates,62.0
882,Samoa,2019,Invertebrates,63.0
882,Samoa,2020,Invertebrates,64.0
882,Samoa,2021,Invertebrates,65.0
882,Samoa,2022,Invertebrates,65.0
882,Samoa,2004,Plants,2.0
882,Samoa,2010,Plants,2.0
882,Samoa,2015,Plants,2.0
882,Samoa,2019,Plants,2.0
882,Samoa,2020,Plants,3.0
882,Samoa,2021,Plants,9.0
882,Samoa,2022,Plants,9.0
882,Samoa,2004,Total,18.0
882,Samoa,2010,Total,78.0
882,Samoa,2015,Total,90.0
882,Samoa,2019,Total,95.0
882,Samoa,2020,Total,100.0
882,Samoa,2021,Total,109.0
882,Samoa,2022,Total,110.0
674,San Marino,2010,Vertebrates,0.0
674,San Marino,2015,Vertebrates,0.0
674,San Marino,2019,Vertebrates,0.0
674,San Marino,2020,Vertebrates,1.0
674,San Marino,2021,Vertebrates,3.0
674,San Marino,2022,Vertebrates,4.0
674,San Marino,2010,Invertebrates,0.0
674,San Marino,2015,Invertebrates,1.0
674,San Marino,2019,Invertebrates,1.0
674,San Marino,2020,Invertebrates,1.0
674,San Marino,2021,Invertebrates,1.0
674,San Marino,2022,Invertebrates,1.0
674,San Marino,2010,Plants,0.0
674,San Marino,2015,Plants,0.0
674,San Marino,2019,Plants,0.0
674,San Marino,2020,Plants,0.0
674,San Marino,2021,Plants,0.0
674,San Marino,2022,Plants,0.0
674,San Marino,2010,Total,0.0
674,San Marino,2015,Total,1.0
674,San Marino,2019,Total,1.0
674,San Marino,2020,Total,2.0
674,San Marino,2021,Total,4.0
674,San Marino,2022,Total,5.0
678,Sao Tome and Principe,2004,Vertebrates,24.0
678,Sao Tome and Principe,2010,Vertebrates,33.0
678,Sao Tome and Principe,2015,Vertebrates,38.0
678,Sao Tome and Principe,2019,Vertebrates,51.0
678,Sao Tome and Principe,2020,Vertebrates,55.0
678,Sao Tome and Principe,2021,Vertebrates,57.0
678,Sao Tome and Principe,2022,Vertebrates,63.0
678,Sao Tome and Principe,2004,Invertebrates,2.0
678,Sao Tome and Principe,2010,Invertebrates,2.0
678,Sao Tome and Principe,2015,Invertebrates,5.0
678,Sao Tome and Principe,2019,Invertebrates,4.0
678,Sao Tome and Principe,2020,Invertebrates,4.0
678,Sao Tome and Principe,2021,Invertebrates,5.0
678,Sao Tome and Principe,2022,Invertebrates,5.0
678,Sao Tome and Principe,2004,Plants,35.0
678,Sao Tome and Principe,2010,Plants,35.0
678,Sao Tome and Principe,2015,Plants,38.0
678,Sao Tome and Principe,2019,Plants,49.0
678,Sao Tome and Principe,2020,Plants,49.0
678,Sao Tome and Principe,2021,Plants,54.0
678,Sao Tome and Principe,2022,Plants,72.0
678,Sao Tome and Principe,2004,Total,61.0
678,Sao Tome and Principe,2010,Total,70.0
678,Sao Tome and Principe,2015,Total,81.0
678,Sao Tome and Principe,2019,Total,104.0
678,Sao Tome and Principe,2020,Total,108.0
678,Sao Tome and Principe,2021,Total,116.0
678,Sao Tome and Principe,2022,Total,140.0
682,Saudi Arabia,2004,Vertebrates,37.0
682,Saudi Arabia,2010,Vertebrates,47.0
682,Saudi Arabia,2015,Vertebrates,57.0
682,Saudi Arabia,2019,Vertebrates,77.0
682,Saudi Arabia,2020,Vertebrates,80.0
682,Saudi Arabia,2021,Vertebrates,96.0
682,Saudi Arabia,2022,Vertebrates,104.0
682,Saudi Arabia,2004,Invertebrates,1.0
682,Saudi Arabia,2010,Invertebrates,53.0
682,Saudi Arabia,2015,Invertebrates,59.0
682,Saudi Arabia,2019,Invertebrates,60.0
682,Saudi Arabia,2020,Invertebrates,60.0
682,Saudi Arabia,2021,Invertebrates,60.0
682,Saudi Arabia,2022,Invertebrates,60.0
682,Saudi Arabia,2004,Plants,3.0
682,Saudi Arabia,2010,Plants,3.0
682,Saudi Arabia,2015,Plants,3.0
682,Saudi Arabia,2019,Plants,4.0
682,Saudi Arabia,2020,Plants,4.0
682,Saudi Arabia,2021,Plants,4.0
682,Saudi Arabia,2022,Plants,4.0
682,Saudi Arabia,2004,Total,41.0
682,Saudi Arabia,2010,Total,103.0
682,Saudi Arabia,2015,Total,119.0
682,Saudi Arabia,2019,Total,141.0
682,Saudi Arabia,2020,Total,144.0
682,Saudi Arabia,2021,Total,160.0
682,Saudi Arabia,2022,Total,168.0
686,Senegal,2004,Vertebrates,40.0
686,Senegal,2010,Vertebrates,72.0
686,Senegal,2015,Vertebrates,82.0
686,Senegal,2019,Vertebrates,106.0
686,Senegal,2020,Vertebrates,109.0
686,Senegal,2021,Vertebrates,124.0
686,Senegal,2022,Vertebrates,143.0
686,Senegal,2004,Invertebrates,0.0
686,Senegal,2010,Invertebrates,1.0
686,Senegal,2015,Invertebrates,13.0
686,Senegal,2019,Invertebrates,13.0
686,Senegal,2020,Invertebrates,13.0
686,Senegal,2021,Invertebrates,16.0
686,Senegal,2022,Invertebrates,16.0
686,Senegal,2004,Plants,7.0
686,Senegal,2010,Plants,9.0
686,Senegal,2015,Plants,11.0
686,Senegal,2019,Plants,20.0
686,Senegal,2020,Plants,23.0
686,Senegal,2021,Plants,22.0
686,Senegal,2022,Plants,23.0
686,Senegal,2004,Total,47.0
686,Senegal,2010,Total,82.0
686,Senegal,2015,Total,106.0
686,Senegal,2019,Total,139.0
686,Senegal,2020,Total,145.0
686,Senegal,2021,Total,162.0
686,Senegal,2022,Total,182.0
688,Serbia,2010,Vertebrates,29.0
688,Serbia,2015,Vertebrates,29.0
688,Serbia,2019,Vertebrates,35.0
688,Serbia,2020,Vertebrates,35.0
688,Serbia,2021,Vertebrates,37.0
688,Serbia,2022,Vertebrates,38.0
688,Serbia,2010,Invertebrates,16.0
688,Serbia,2015,Invertebrates,22.0
688,Serbia,2019,Invertebrates,35.0
688,Serbia,2020,Invertebrates,35.0
688,Serbia,2021,Invertebrates,34.0
688,Serbia,2022,Invertebrates,67.0
688,Serbia,2010,Plants,1.0
688,Serbia,2015,Plants,5.0
688,Serbia,2019,Plants,14.0
688,Serbia,2020,Plants,16.0
688,Serbia,2021,Plants,16.0
688,Serbia,2022,Plants,16.0
688,Serbia,2010,Total,46.0
688,Serbia,2015,Total,56.0
688,Serbia,2019,Total,84.0
688,Serbia,2020,Total,86.0
688,Serbia,2021,Total,87.0
688,Serbia,2022,Total,121.0
891,Serbia and Monten. [former],2004,Vertebrates,42.0
891,Serbia and Monten. [former],2004,Invertebrates,19.0
891,Serbia and Monten. [former],2004,Plants,1.0
891,Serbia and Monten. [former],2004,Total,62.0
690,Seychelles,2004,Vertebrates,35.0
690,Seychelles,2010,Vertebrates,45.0
690,Seychelles,2015,Vertebrates,54.0
690,Seychelles,2019,Vertebrates,64.0
690,Seychelles,2020,Vertebrates,68.0
690,Seychelles,2021,Vertebrates,74.0
690,Seychelles,2022,Vertebrates,78.0
690,Seychelles,2004,Invertebrates,4.0
690,Seychelles,2010,Invertebrates,100.0
690,Seychelles,2015,Invertebrates,319.0
690,Seychelles,2019,Invertebrates,321.0
690,Seychelles,2020,Invertebrates,321.0
690,Seychelles,2021,Invertebrates,322.0
690,Seychelles,2022,Invertebrates,322.0
690,Seychelles,2004,Plants,45.0
690,Seychelles,2010,Plants,45.0
690,Seychelles,2015,Plants,62.0
690,Seychelles,2019,Plants,61.0
690,Seychelles,2020,Plants,62.0
690,Seychelles,2021,Plants,61.0
690,Seychelles,2022,Plants,61.0
690,Seychelles,2004,Total,84.0
690,Seychelles,2010,Total,190.0
690,Seychelles,2015,Total,435.0
690,Seychelles,2019,Total,446.0
690,Seychelles,2020,Total,451.0
690,Seychelles,2021,Total,457.0
690,Seychelles,2022,Total,461.0
694,Sierra Leone,2004,Vertebrates,35.0
694,Sierra Leone,2010,Vertebrates,77.0
694,Sierra Leone,2015,Vertebrates,92.0
694,Sierra Leone,2019,Vertebrates,110.0
694,Sierra Leone,2020,Vertebrates,111.0
694,Sierra Leone,2021,Vertebrates,125.0
694,Sierra Leone,2022,Vertebrates,141.0
694,Sierra Leone,2004,Invertebrates,4.0
694,Sierra Leone,2010,Invertebrates,6.0
694,Sierra Leone,2015,Invertebrates,8.0
694,Sierra Leone,2019,Invertebrates,8.0
694,Sierra Leone,2020,Invertebrates,8.0
694,Sierra Leone,2021,Invertebrates,12.0
694,Sierra Leone,2022,Invertebrates,12.0
694,Sierra Leone,2004,Plants,47.0
694,Sierra Leone,2010,Plants,48.0
694,Sierra Leone,2015,Plants,58.0
694,Sierra Leone,2019,Plants,111.0
694,Sierra Leone,2020,Plants,117.0
694,Sierra Leone,2021,Plants,122.0
694,Sierra Leone,2022,Plants,139.0
694,Sierra Leone,2004,Total,86.0
694,Sierra Leone,2010,Total,131.0
694,Sierra Leone,2015,Total,158.0
694,Sierra Leone,2019,Total,229.0
694,Sierra Leone,2020,Total,236.0
694,Sierra Leone,2021,Total,259.0
694,Sierra Leone,2022,Total,292.0
702,Singapore,2004,Vertebrates,30.0
702,Singapore,2010,Vertebrates,58.0
702,Singapore,2015,Vertebrates,56.0
702,Singapore,2019,Vertebrates,77.0
702,Singapore,2020,Vertebrates,83.0
702,Singapore,2021,Vertebrates,107.0
702,Singapore,2022,Vertebrates,116.0
702,Singapore,2004,Invertebrates,1.0
702,Singapore,2010,Invertebrates,162.0
702,Singapore,2015,Invertebrates,173.0
702,Singapore,2019,Invertebrates,173.0
702,Singapore,2020,Invertebrates,177.0
702,Singapore,2021,Invertebrates,177.0
702,Singapore,2022,Invertebrates,177.0
702,Singapore,2004,Plants,54.0
702,Singapore,2010,Plants,57.0
702,Singapore,2015,Plants,58.0
702,Singapore,2019,Plants,62.0
702,Singapore,2020,Plants,66.0
702,Singapore,2021,Plants,66.0
702,Singapore,2022,Plants,68.0
702,Singapore,2004,Total,85.0
702,Singapore,2010,Total,277.0
702,Singapore,2015,Total,287.0
702,Singapore,2019,Total,312.0
702,Singapore,2020,Total,326.0
702,Singapore,2021,Total,350.0
702,Singapore,2022,Total,361.0
534,Sint Maarten (Dutch part),2015,Vertebrates,37.0
534,Sint Maarten (Dutch part),2019,Vertebrates,43.0
534,Sint Maarten (Dutch part),2020,Vertebrates,46.0
534,Sint Maarten (Dutch part),2021,Vertebrates,53.0
534,Sint Maarten (Dutch part),2022,Vertebrates,55.0
534,Sint Maarten (Dutch part),2015,Invertebrates,10.0
534,Sint Maarten (Dutch part),2019,Invertebrates,10.0
534,Sint Maarten (Dutch part),2020,Invertebrates,10.0
534,Sint Maarten (Dutch part),2021,Invertebrates,10.0
534,Sint Maarten (Dutch part),2022,Invertebrates,10.0
534,Sint Maarten (Dutch part),2015,Plants,2.0
534,Sint Maarten (Dutch part),2019,Plants,2.0
534,Sint Maarten (Dutch part),2020,Plants,2.0
534,Sint Maarten (Dutch part),2021,Plants,1.0
534,Sint Maarten (Dutch part),2022,Plants,1.0
534,Sint Maarten (Dutch part),2015,Total,49.0
534,Sint Maarten (Dutch part),2019,Total,55.0
534,Sint Maarten (Dutch part),2020,Total,58.0
534,Sint Maarten (Dutch part),2021,Total,64.0
534,Sint Maarten (Dutch part),2022,Total,66.0
703,Slovakia,2004,Vertebrates,27.0
703,Slovakia,2010,Vertebrates,15.0
703,Slovakia,2015,Vertebrates,16.0
703,Slovakia,2019,Vertebrates,21.0
703,Slovakia,2020,Vertebrates,21.0
703,Slovakia,2021,Vertebrates,22.0
703,Slovakia,2022,Vertebrates,23.0
703,Slovakia,2004,Invertebrates,19.0
703,Slovakia,2010,Invertebrates,17.0
703,Slovakia,2015,Invertebrates,22.0
703,Slovakia,2019,Invertebrates,32.0
703,Slovakia,2020,Invertebrates,32.0
703,Slovakia,2021,Invertebrates,31.0
703,Slovakia,2022,Invertebrates,43.0
703,Slovakia,2004,Plants,2.0
703,Slovakia,2010,Plants,2.0
703,Slovakia,2015,Plants,7.0
703,Slovakia,2019,Plants,54.0
703,Slovakia,2020,Plants,63.0
703,Slovakia,2021,Plants,64.0
703,Slovakia,2022,Plants,65.0
703,Slovakia,2004,Total,48.0
703,Slovakia,2010,Total,34.0
703,Slovakia,2015,Total,45.0
703,Slovakia,2019,Total,107.0
703,Slovakia,2020,Total,116.0
703,Slovakia,2021,Total,117.0
703,Slovakia,2022,Total,131.0
705,Slovenia,2004,Vertebrates,32.0
705,Slovenia,2010,Vertebrates,36.0
705,Slovenia,2015,Vertebrates,42.0
705,Slovenia,2019,Vertebrates,53.0
705,Slovenia,2020,Vertebrates,58.0
705,Slovenia,2021,Vertebrates,65.0
705,Slovenia,2022,Vertebrates,74.0
705,Slovenia,2004,Invertebrates,42.0
705,Slovenia,2010,Invertebrates,59.0
705,Slovenia,2015,Invertebrates,76.0
705,Slovenia,2019,Invertebrates,83.0
705,Slovenia,2020,Invertebrates,84.0
705,Slovenia,2021,Invertebrates,84.0
705,Slovenia,2022,Invertebrates,100.0
705,Slovenia,2004,Plants,0.0
705,Slovenia,2010,Plants,0.0
705,Slovenia,2015,Plants,7.0
705,Slovenia,2019,Plants,26.0
705,Slovenia,2020,Plants,33.0
705,Slovenia,2021,Plants,33.0
705,Slovenia,2022,Plants,34.0
705,Slovenia,2004,Total,74.0
705,Slovenia,2010,Total,95.0
705,Slovenia,2015,Total,125.0
705,Slovenia,2019,Total,162.0
705,Slovenia,2020,Total,175.0
705,Slovenia,2021,Total,182.0
705,Slovenia,2022,Total,208.0
90,Solomon Islands,2004,Vertebrates,52.0
90,Solomon Islands,2010,Vertebrates,63.0
90,Solomon Islands,2015,Vertebrates,70.0
90,Solomon Islands,2019,Vertebrates,77.0
90,Solomon Islands,2020,Vertebrates,82.0
90,Solomon Islands,2021,Vertebrates,95.0
90,Solomon Islands,2022,Vertebrates,98.0
90,Solomon Islands,2004,Invertebrates,6.0
90,Solomon Islands,2010,Invertebrates,141.0
90,Solomon Islands,2015,Invertebrates,151.0
90,Solomon Islands,2019,Invertebrates,150.0
90,Solomon Islands,2020,Invertebrates,150.0
90,Solomon Islands,2021,Invertebrates,150.0
90,Solomon Islands,2022,Invertebrates,150.0
90,Solomon Islands,2004,Plants,16.0
90,Solomon Islands,2010,Plants,16.0
90,Solomon Islands,2015,Plants,17.0
90,Solomon Islands,2019,Plants,16.0
90,Solomon Islands,2020,Plants,24.0
90,Solomon Islands,2021,Plants,38.0
90,Solomon Islands,2022,Plants,43.0
90,Solomon Islands,2004,Total,74.0
90,Solomon Islands,2010,Total,220.0
90,Solomon Islands,2015,Total,238.0
90,Solomon Islands,2019,Total,243.0
90,Solomon Islands,2020,Total,256.0
90,Solomon Islands,2021,Total,283.0
90,Solomon Islands,2022,Total,291.0
706,Somalia,2004,Vertebrates,46.0
706,Somalia,2010,Vertebrates,56.0
706,Somalia,2015,Vertebrates,60.0
706,Somalia,2019,Vertebrates,76.0
706,Somalia,2020,Vertebrates,84.0
706,Somalia,2021,Vertebrates,99.0
706,Somalia,2022,Vertebrates,101.0
706,Somalia,2004,Invertebrates,1.0
706,Somalia,2010,Invertebrates,51.0
706,Somalia,2015,Invertebrates,62.0
706,Somalia,2019,Invertebrates,62.0
706,Somalia,2020,Invertebrates,62.0
706,Somalia,2021,Invertebrates,62.0
706,Somalia,2022,Invertebrates,62.0
706,Somalia,2004,Plants,17.0
706,Somalia,2010,Plants,21.0
706,Somalia,2015,Plants,43.0
706,Somalia,2019,Plants,49.0
706,Somalia,2020,Plants,53.0
706,Somalia,2021,Plants,56.0
706,Somalia,2022,Plants,58.0
706,Somalia,2004,Total,64.0
706,Somalia,2010,Total,128.0
706,Somalia,2015,Total,165.0
706,Somalia,2019,Total,187.0
706,Somalia,2020,Total,199.0
706,Somalia,2021,Total,217.0
706,Somalia,2022,Total,221.0
710,South Africa,2004,Vertebrates,155.0
710,South Africa,2010,Vertebrates,185.0
710,South Africa,2015,Vertebrates,209.0
710,South Africa,2019,Vertebrates,242.0
710,South Africa,2020,Vertebrates,247.0
710,South Africa,2021,Vertebrates,271.0
710,South Africa,2022,Vertebrates,276.0
710,South Africa,2004,Invertebrates,127.0
710,South Africa,2010,Invertebrates,159.0
710,South Africa,2015,Invertebrates,202.0
710,South Africa,2019,Invertebrates,208.0
710,South Africa,2020,Invertebrates,196.0
710,South Africa,2021,Invertebrates,207.0
710,South Africa,2022,Invertebrates,204.0
710,South Africa,2004,Plants,75.0
710,South Africa,2010,Plants,97.0
710,South Africa,2015,Plants,116.0
710,South Africa,2019,Plants,153.0
710,South Africa,2020,Plants,154.0
710,South Africa,2021,Plants,314.0
710,South Africa,2022,Plants,316.0
710,South Africa,2004,Total,357.0
710,South Africa,2010,Total,441.0
710,South Africa,2015,Total,527.0
710,South Africa,2019,Total,603.0
710,South Africa,2020,Total,597.0
710,South Africa,2021,Total,792.0
710,South Africa,2022,Total,796.0
239,South Georgia & Sandwich Is.,2004,Vertebrates,12.0
239,South Georgia & Sandwich Is.,2010,Vertebrates,10.0
239,South Georgia & Sandwich Is.,2015,Vertebrates,9.0
239,South Georgia & Sandwich Is.,2019,Vertebrates,9.0
239,South Georgia & Sandwich Is.,2020,Vertebrates,9.0
239,South Georgia & Sandwich Is.,2021,Vertebrates,9.0
239,South Georgia & Sandwich Is.,2022,Vertebrates,9.0
239,South Georgia & Sandwich Is.,2004,Invertebrates,0.0
239,South Georgia & Sandwich Is.,2010,Invertebrates,0.0
239,South Georgia & Sandwich Is.,2015,Invertebrates,0.0
239,South Georgia & Sandwich Is.,2019,Invertebrates,0.0
239,South Georgia & Sandwich Is.,2020,Invertebrates,0.0
239,South Georgia & Sandwich Is.,2021,Invertebrates,0.0
239,South Georgia & Sandwich Is.,2022,Invertebrates,0.0
239,South Georgia & Sandwich Is.,2004,Plants,0.0
239,South Georgia & Sandwich Is.,2010,Plants,0.0
239,South Georgia & Sandwich Is.,2015,Plants,0.0
239,South Georgia & Sandwich Is.,2019,Plants,0.0
239,South Georgia & Sandwich Is.,2020,Plants,0.0
239,South Georgia & Sandwich Is.,2021,Plants,0.0
239,South Georgia & Sandwich Is.,2022,Plants,0.0
239,South Georgia & Sandwich Is.,2004,Total,12.0
239,South Georgia & Sandwich Is.,2010,Total,10.0
239,South Georgia & Sandwich Is.,2015,Total,9.0
239,South Georgia & Sandwich Is.,2019,Total,9.0
239,South Georgia & Sandwich Is.,2020,Total,9.0
239,South Georgia & Sandwich Is.,2021,Total,9.0
239,South Georgia & Sandwich Is.,2022,Total,9.0
728,South Sudan,2015,Vertebrates,26.0
728,South Sudan,2019,Vertebrates,39.0
728,South Sudan,2020,Vertebrates,42.0
728,South Sudan,2021,Vertebrates,43.0
728,South Sudan,2022,Vertebrates,46.0
728,South Sudan,2015,Invertebrates,0.0
728,South Sudan,2019,Invertebrates,1.0
728,South Sudan,2020,Invertebrates,1.0
728,South Sudan,2021,Invertebrates,1.0
728,South Sudan,2022,Invertebrates,1.0
728,South Sudan,2015,Plants,16.0
728,South Sudan,2019,Plants,17.0
728,South Sudan,2020,Plants,18.0
728,South Sudan,2021,Plants,18.0
728,South Sudan,2022,Plants,17.0
728,South Sudan,2015,Total,42.0
728,South Sudan,2019,Total,57.0
728,South Sudan,2020,Total,61.0
728,South Sudan,2021,Total,62.0
728,South Sudan,2022,Total,64.0
724,Spain,2004,Vertebrates,76.0
724,Spain,2010,Vertebrates,118.0
724,Spain,2015,Vertebrates,123.0
724,Spain,2019,Vertebrates,142.0
724,Spain,2020,Vertebrates,143.0
724,Spain,2021,Vertebrates,158.0
724,Spain,2022,Vertebrates,168.0
724,Spain,2004,Invertebrates,63.0
724,Spain,2010,Invertebrates,67.0
724,Spain,2015,Invertebrates,215.0
724,Spain,2019,Invertebrates,288.0
724,Spain,2020,Invertebrates,290.0
724,Spain,2021,Invertebrates,294.0
724,Spain,2022,Invertebrates,350.0
724,Spain,2004,Plants,14.0
724,Spain,2010,Plants,55.0
724,Spain,2015,Plants,213.0
724,Spain,2019,Plants,306.0
724,Spain,2020,Plants,319.0
724,Spain,2021,Plants,325.0
724,Spain,2022,Plants,334.0
724,Spain,2004,Total,153.0
724,Spain,2010,Total,240.0
724,Spain,2015,Total,551.0
724,Spain,2019,Total,736.0
724,Spain,2020,Total,752.0
724,Spain,2021,Total,777.0
724,Spain,2022,Total,852.0
144,Sri Lanka,2004,Vertebrates,112.0
144,Sri Lanka,2010,Vertebrates,149.0
144,Sri Lanka,2015,Vertebrates,159.0
144,Sri Lanka,2019,Vertebrates,175.0
144,Sri Lanka,2020,Vertebrates,213.0
144,Sri Lanka,2021,Vertebrates,253.0
144,Sri Lanka,2022,Vertebrates,367.0
144,Sri Lanka,2004,Invertebrates,2.0
144,Sri Lanka,2010,Invertebrates,120.0
144,Sri Lanka,2015,Invertebrates,130.0
144,Sri Lanka,2019,Invertebrates,129.0
144,Sri Lanka,2020,Invertebrates,130.0
144,Sri Lanka,2021,Invertebrates,129.0
144,Sri Lanka,2022,Invertebrates,154.0
144,Sri Lanka,2004,Plants,280.0
144,Sri Lanka,2010,Plants,283.0
144,Sri Lanka,2015,Plants,291.0
144,Sri Lanka,2019,Plants,298.0
144,Sri Lanka,2020,Plants,298.0
144,Sri Lanka,2021,Plants,298.0
144,Sri Lanka,2022,Plants,299.0
144,Sri Lanka,2004,Total,394.0
144,Sri Lanka,2010,Total,552.0
144,Sri Lanka,2015,Total,580.0
144,Sri Lanka,2019,Total,602.0
144,Sri Lanka,2020,Total,641.0
144,Sri Lanka,2021,Total,680.0
144,Sri Lanka,2022,Total,820.0
275,State of Palestine,2004,Vertebrates,4.0
275,State of Palestine,2010,Vertebrates,16.0
275,State of Palestine,2015,Vertebrates,20.0
275,State of Palestine,2019,Vertebrates,25.0
275,State of Palestine,2020,Vertebrates,25.0
275,State of Palestine,2021,Vertebrates,31.0
275,State of Palestine,2022,Vertebrates,41.0
275,State of Palestine,2004,Invertebrates,0.0
275,State of Palestine,2010,Invertebrates,2.0
275,State of Palestine,2015,Invertebrates,4.0
275,State of Palestine,2019,Invertebrates,4.0
275,State of Palestine,2020,Invertebrates,4.0
275,State of Palestine,2021,Invertebrates,3.0
275,State of Palestine,2022,Invertebrates,3.0
275,State of Palestine,2004,Plants,0.0
275,State of Palestine,2010,Plants,0.0
275,State of Palestine,2015,Plants,0.0
275,State of Palestine,2019,Plants,10.0
275,State of Palestine,2020,Plants,10.0
275,State of Palestine,2021,Plants,11.0
275,State of Palestine,2022,Plants,11.0
275,State of Palestine,2004,Total,4.0
275,State of Palestine,2010,Total,18.0
275,State of Palestine,2015,Total,24.0
275,State of Palestine,2019,Total,39.0
275,State of Palestine,2020,Total,39.0
275,State of Palestine,2021,Total,45.0
275,State of Palestine,2022,Total,55.0
729,Sudan,2004,Vertebrates,36.0
729,Sudan,2010,Vertebrates,49.0
729,Sudan,2015,Vertebrates,57.0
729,Sudan,2019,Vertebrates,82.0
729,Sudan,2020,Vertebrates,89.0
729,Sudan,2021,Vertebrates,97.0
729,Sudan,2022,Vertebrates,102.0
729,Sudan,2004,Invertebrates,2.0
729,Sudan,2010,Invertebrates,45.0
729,Sudan,2015,Invertebrates,50.0
729,Sudan,2019,Invertebrates,50.0
729,Sudan,2020,Invertebrates,50.0
729,Sudan,2021,Invertebrates,50.0
729,Sudan,2022,Invertebrates,50.0
729,Sudan,2004,Plants,17.0
729,Sudan,2010,Plants,18.0
729,Sudan,2015,Plants,16.0
729,Sudan,2019,Plants,19.0
729,Sudan,2020,Plants,19.0
729,Sudan,2021,Plants,18.0
729,Sudan,2022,Plants,16.0
729,Sudan,2004,Total,55.0
729,Sudan,2010,Total,112.0
729,Sudan,2015,Total,123.0
729,Sudan,2019,Total,151.0
729,Sudan,2020,Total,158.0
729,Sudan,2021,Total,165.0
729,Sudan,2022,Total,168.0
740,Suriname,2004,Vertebrates,32.0
740,Suriname,2010,Vertebrates,38.0
740,Suriname,2015,Vertebrates,49.0
740,Suriname,2019,Vertebrates,57.0
740,Suriname,2020,Vertebrates,58.0
740,Suriname,2021,Vertebrates,80.0
740,Suriname,2022,Vertebrates,81.0
740,Suriname,2004,Invertebrates,0.0
740,Suriname,2010,Invertebrates,1.0
740,Suriname,2015,Invertebrates,1.0
740,Suriname,2019,Invertebrates,1.0
740,Suriname,2020,Invertebrates,1.0
740,Suriname,2021,Invertebrates,1.0
740,Suriname,2022,Invertebrates,1.0
740,Suriname,2004,Plants,27.0
740,Suriname,2010,Plants,26.0
740,Suriname,2015,Plants,26.0
740,Suriname,2019,Plants,28.0
740,Suriname,2020,Plants,29.0
740,Suriname,2021,Plants,31.0
740,Suriname,2022,Plants,41.0
740,Suriname,2004,Total,59.0
740,Suriname,2010,Total,65.0
740,Suriname,2015,Total,76.0
740,Suriname,2019,Total,86.0
740,Suriname,2020,Total,88.0
740,Suriname,2021,Total,112.0
740,Suriname,2022,Total,123.0
744,Svalbard and Jan Mayen Is.,2004,Vertebrates,9.0
744,Svalbard and Jan Mayen Is.,2010,Vertebrates,3.0
744,Svalbard and Jan Mayen Is.,2015,Vertebrates,5.0
744,Svalbard and Jan Mayen Is.,2019,Vertebrates,10.0
744,Svalbard and Jan Mayen Is.,2020,Vertebrates,10.0
744,Svalbard and Jan Mayen Is.,2021,Vertebrates,11.0
744,Svalbard and Jan Mayen Is.,2022,Vertebrates,11.0
744,Svalbard and Jan Mayen Is.,2004,Invertebrates,0.0
744,Svalbard and Jan Mayen Is.,2010,Invertebrates,0.0
744,Svalbard and Jan Mayen Is.,2015,Invertebrates,0.0
744,Svalbard and Jan Mayen Is.,2019,Invertebrates,0.0
744,Svalbard and Jan Mayen Is.,2020,Invertebrates,0.0
744,Svalbard and Jan Mayen Is.,2021,Invertebrates,0.0
744,Svalbard and Jan Mayen Is.,2022,Invertebrates,0.0
744,Svalbard and Jan Mayen Is.,2004,Plants,0.0
744,Svalbard and Jan Mayen Is.,2010,Plants,0.0
744,Svalbard and Jan Mayen Is.,2015,Plants,0.0
744,Svalbard and Jan Mayen Is.,2019,Plants,1.0
744,Svalbard and Jan Mayen Is.,2020,Plants,1.0
744,Svalbard and Jan Mayen Is.,2021,Plants,1.0
744,Svalbard and Jan Mayen Is.,2022,Plants,1.0
